Attaching 299 probes...
Tracing syscalls for something. Ctrl-C to stop.
TIME      PID    EVENT 
16278027 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16278442 µs:   32509  oggenc              tracepoint:syscalls:sys_enter_write [3] arg0:4 arg1:0x55a2e00264c0 arg2:4096 
16278528 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16278952 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16279320 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16279693 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16280051 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16280405 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16280751 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16281098 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16281460 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16281842 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16282200 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16282562 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16282943 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16283336 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16283702 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16284037 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16284372 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16284710 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16285064 µs:   32509  oggenc              tracepoint:syscalls:sys_enter_write [3] arg0:4 arg1:0x55a2e00264c0 arg2:4096 
16285091 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16285451 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16285794 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16286134 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16286145 µs:   32509  oggenc              tracepoint:syscalls:sys_enter_write [3] arg0:2 arg1:0x7f65404b1563 arg2:1 
16286161 µs:   32509  oggenc              tracepoint:syscalls:sys_enter_write [3] arg0:2 arg1:0x7ffc138d2c20 arg2:31 
16286491 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16286829 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16287177 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16287511 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16287846 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16288187 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16288524 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16288912 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16289260 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16289596 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16289931 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16290266 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16290597 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16290937 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16291288 µs:   32509  oggenc              tracepoint:syscalls:sys_enter_write [3] arg0:4 arg1:0x55a2e00264c0 arg2:4096 
16291305 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16291655 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16291995 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16292332 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16292678 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16293015 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16293346 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16293692 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16294031 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16294364 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16294708 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16295079 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16295490 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16295846 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16296186 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16296524 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16296858 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16297194 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16297547 µs:   32509  oggenc              tracepoint:syscalls:sys_enter_write [3] arg0:4 arg1:0x55a2e00264c0 arg2:4096 
16297574 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16297923 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16298289 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16298665 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16299004 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16299348 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16299684 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16300069 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16300080 µs:   32509  oggenc              tracepoint:syscalls:sys_enter_write [3] arg0:2 arg1:0x7f65404b1563 arg2:1 
16300101 µs:   32509  oggenc              tracepoint:syscalls:sys_enter_write [3] arg0:2 arg1:0x7ffc138d2c20 arg2:31 
16300434 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16300771 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16301107 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16301444 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16301787 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16302123 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16302459 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16302794 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16303124 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16303460 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16303809 µs:   32509  oggenc              tracepoint:syscalls:sys_enter_write [3] arg0:4 arg1:0x55a2e00264c0 arg2:4096 
16303835 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16304192 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16304529 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16304862 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16305199 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16305534 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16305881 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16306219 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16306554 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16306889 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16307226 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16307567 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16307903 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16308239 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16308576 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16308923 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16309269 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16309608 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16309960 µs:   32509  oggenc              tracepoint:syscalls:sys_enter_write [3] arg0:4 arg1:0x55a2e00264c0 arg2:4096 
16309977 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16310328 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16310664 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16311039 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16311395 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16311786 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16312178 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16312533 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16312894 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16313236 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16313579 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16313914 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16313925 µs:   32509  oggenc              tracepoint:syscalls:sys_enter_write [3] arg0:2 arg1:0x7f65404b1563 arg2:1 
16313941 µs:   32509  oggenc              tracepoint:syscalls:sys_enter_write [3] arg0:2 arg1:0x7ffc138d2c20 arg2:31 
16314280 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16314616 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16314976 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16315354 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16315699 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16316045 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16316396 µs:   32509  oggenc              tracepoint:syscalls:sys_enter_write [3] arg0:4 arg1:0x55a2e00264c0 arg2:4096 
16316424 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16316762 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16317103 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16317441 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16317778 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16318118 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16318455 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16318796 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16319138 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16319481 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16319816 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16320149 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16320483 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16320820 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16321159 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16321498 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16321832 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16322200 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16322566 µs:   32509  oggenc              tracepoint:syscalls:sys_enter_write [3] arg0:4 arg1:0x55a2e00264c0 arg2:4096 
16322582 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16322914 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16323252 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16323595 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16323916 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16324246 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16324572 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16324896 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16325222 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16325546 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16325875 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16326200 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16326527 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16326860 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16327187 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16327513 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16327523 µs:   32509  oggenc              tracepoint:syscalls:sys_enter_write [3] arg0:2 arg1:0x7f65404b1563 arg2:1 
16327541 µs:   32509  oggenc              tracepoint:syscalls:sys_enter_write [3] arg0:2 arg1:0x7ffc138d2c20 arg2:31 
16327875 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16328235 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16328645 µs:   32509  oggenc              tracepoint:syscalls:sys_enter_write [3] arg0:4 arg1:0x55a2e00264c0 arg2:4096 
16328683 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16329014 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16329369 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16329707 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16330048 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16330384 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16330721 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16331055 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16331407 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16331770 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16332114 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16332472 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16332808 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16333189 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16333532 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16333872 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16334211 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16334558 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16334901 µs:   32509  oggenc              tracepoint:syscalls:sys_enter_write [3] arg0:4 arg1:0x55a2e00264c0 arg2:4096 
16334926 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16335254 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16335607 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16335949 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16336286 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16336631 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16336963 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16337287 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16337615 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16337946 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16338277 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16338606 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16338939 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16339279 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16339608 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16339936 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16340265 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16340594 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16340933 µs:   32509  oggenc              tracepoint:syscalls:sys_enter_write [3] arg0:4 arg1:0x55a2e00264c0 arg2:4096 
16340947 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16341278 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16341288 µs:   32509  oggenc              tracepoint:syscalls:sys_enter_write [3] arg0:2 arg1:0x7f65404b1563 arg2:1 
16341304 µs:   32509  oggenc              tracepoint:syscalls:sys_enter_write [3] arg0:2 arg1:0x7ffc138d2c20 arg2:31 
16341628 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16341954 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16342279 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16342611 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16342938 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16343263 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16343601 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
